Date,SPY,^DJI,^IXIC
2010-04-05,90.51949310302734,10973.5498046875,2429.530029296875
2010-04-06,90.73290252685547,10969.990234375,2436.81005859375
2010-04-07,90.21460723876953,10897.51953125,2431.159912109375
2010-04-08,90.52713012695312,10927.0703125,2436.81005859375
2010-04-09,91.12165069580078,10997.349609375,2454.050048828125
2010-04-10,91.12165069580078,10997.349609375,2454.050048828125
2010-04-11,91.12165069580078,10997.349609375,2454.050048828125
2010-04-12,91.2664566040039,11005.9697265625,2457.8701171875
2010-04-13,91.33506774902344,11019.419921875,2465.989990234375
2010-04-14,92.37162780761719,11123.1103515625,2504.860107421875
2010-04-15,92.44786071777344,11144.5703125,2515.68994140625
2010-04-16,90.97679901123047,11018.66015625,2481.260009765625
2010-04-17,90.97679901123047,11018.66015625,2481.260009765625
2010-04-18,90.97679901123047,11018.66015625,2481.260009765625
2010-04-19,91.31982421875,11092.0498046875,2480.110107421875
2010-04-20,92.13536834716797,11117.0595703125,2500.31005859375
2010-04-21,91.9676513671875,11124.919921875,2504.610107421875
2010-04-22,92.2420654296875,11134.2900390625,2519.070068359375
2010-04-23,92.84422302246094,11204.2802734375,2530.14990234375
2010-04-24,92.84422302246094,11204.2802734375,2530.14990234375
2010-04-25,92.84422302246094,11204.2802734375,2530.14990234375
2010-04-26,92.49358367919922,11205.0302734375,2522.949951171875
2010-04-27,90.30606842041016,10991.990234375,2471.469970703125
2010-04-28,90.9920425415039,11045.26953125,2471.72998046875
2010-04-29,92.12010955810547,11167.3203125,2511.919921875
2010-04-30,90.55757141113281,11008.6103515625,2461.18994140625
2010-05-01,90.55757141113281,11008.6103515625,2461.18994140625
2010-05-02,90.55757141113281,11008.6103515625,2461.18994140625
2010-05-03,91.73141479492188,11151.830078125,2498.739990234375
2010-05-04,89.57437133789062,10926.76953125,2424.25
2010-05-05,89.04080963134766,10866.830078125,2402.2900390625
2010-05-06,86.08345794677734,10520.3203125,2319.639892578125
2010-05-07,84.80294036865234,10380.4296875,2265.639892578125
2010-05-08,84.80294036865234,10380.4296875,2265.639892578125
2010-05-09,84.80294036865234,10380.4296875,2265.639892578125
2010-05-10,88.53776550292969,10785.1396484375,2374.669921875
2010-05-11,88.28620910644531,10748.259765625,2375.31005859375
2010-05-12,89.5210189819336,10896.91015625,2425.02001953125
2010-05-13,88.40816497802734,10782.9501953125,2394.360107421875
2010-05-14,86.80754089355469,10620.16015625,2346.85009765625
2010-05-15,86.80754089355469,10620.16015625,2346.85009765625
2010-05-16,86.80754089355469,10620.16015625,2346.85009765625
2010-05-17,86.85326385498047,10625.830078125,2354.22998046875
2010-05-18,85.6718521118164,10510.9501953125,2317.260009765625
2010-05-19,85.1840591430664,10444.3701171875,2298.3701171875
2010-05-20,81.96754455566406,10068.009765625,2204.010009765625
2010-05-21,83.16421508789062,10193.3896484375,2229.0400390625
2010-05-22,83.16421508789062,10193.3896484375,2229.0400390625
2010-05-23,83.16421508789062,10193.3896484375,2229.0400390625
2010-05-24,82.09711456298828,10066.5703125,2213.550048828125
2010-05-25,82.18093872070312,10043.75,2210.949951171875
2010-05-26,81.68553924560547,9974.4501953125,2195.8798828125
2010-05-27,84.42184448242188,10258.990234375,2277.679931640625
2010-05-28,83.36239624023438,10136.6298828125,2257.0400390625
2010-05-29,83.36239624023438,10136.6298828125,2257.0400390625
2010-05-30,83.36239624023438,10136.6298828125,2257.0400390625
2010-05-31,83.36239624023438,10136.6298828125,2257.0400390625
2010-06-01,81.95994567871094,10024.01953125,2222.330078125
2010-06-02,84.09410095214844,10249.5400390625,2281.070068359375
2010-06-03,84.38375091552734,10255.2802734375,2303.030029296875
2010-06-04,81.41873168945312,9931.9697265625,2219.169921875
2010-06-05,81.41873168945312,9931.9697265625,2219.169921875
2010-06-06,81.41873168945312,9931.9697265625,2219.169921875
2010-06-07,80.40501403808594,9816.490234375,2173.89990234375
2010-06-08,81.26631927490234,9939.98046875,2170.570068359375
2010-06-09,80.83187103271484,9899.25,2158.85009765625
2010-06-10,83.19470977783203,10172.5302734375,2218.7099609375
2010-06-11,83.59866333007812,10211.0703125,2243.60009765625
2010-06-12,83.59866333007812,10211.0703125,2243.60009765625
2010-06-13,83.59866333007812,10211.0703125,2243.60009765625
2010-06-14,83.46910095214844,10190.8896484375,2243.9599609375
2010-06-15,85.36698150634766,10404.76953125,2305.8798828125
2010-06-16,85.33647918701172,10409.4599609375,2305.929931640625
2010-06-17,85.47369384765625,10434.169921875,2307.159912109375
2010-06-18,85.5663833618164,10450.6396484375,2309.800048828125
2010-06-19,85.5663833618164,10450.6396484375,2309.800048828125
2010-06-20,85.5663833618164,10450.6396484375,2309.800048828125
2010-06-21,85.32128143310547,10442.41015625,2289.090087890625
2010-06-22,83.91212463378906,10293.51953125,2261.800048828125
2010-06-23,83.65178680419922,10298.4404296875,2254.22998046875
2010-06-24,82.26559448242188,10152.7998046875,2217.419921875
2010-06-25,82.61026000976562,10143.8095703125,2223.47998046875
2010-06-26,82.61026000976562,10143.8095703125,2223.47998046875
2010-06-27,82.61026000976562,10143.8095703125,2223.47998046875
2010-06-28,82.3498764038086,10138.51953125,2220.64990234375
2010-06-29,79.80728912353516,9870.2998046875,2135.179931640625
2010-06-30,79.04913330078125,9774.01953125,2109.239990234375
2010-07-01,78.69682312011719,9732.5302734375,2101.360107421875
2010-07-02,78.26795959472656,9686.48046875,2091.7900390625
2010-07-03,78.26795959472656,9686.48046875,2091.7900390625
2010-07-04,78.26795959472656,9686.48046875,2091.7900390625
2010-07-05,78.26795959472656,9686.48046875,2091.7900390625
2010-07-06,78.78107452392578,9743.6201171875,2093.8798828125
2010-07-07,81.26239013671875,10018.2802734375,2159.469970703125
2010-07-08,82.06648254394531,10138.990234375,2175.39990234375
2010-07-09,82.6791763305664,10198.0302734375,2196.449951171875
2010-07-10,82.6791763305664,10198.0302734375,2196.449951171875
2010-07-11,82.6791763305664,10198.0302734375,2196.449951171875
2010-07-12,82.73280334472656,10216.26953125,2198.360107421875
2010-07-13,83.9810791015625,10363.01953125,2242.030029296875
2010-07-14,83.97344970703125,10366.7197265625,2249.840087890625
2010-07-15,83.99640655517578,10359.3095703125,2249.080078125
2010-07-16,81.68360900878906,10097.900390625,2179.050048828125
2010-07-17,81.68360900878906,10097.900390625,2179.050048828125
2010-07-18,81.68360900878906,10097.900390625,2179.050048828125
2010-07-19,82.16606140136719,10154.4296875,2198.22998046875
2010-07-20,83.07738494873047,10229.9599609375,2222.489990234375
2010-07-21,81.99761199951172,10120.5302734375,2187.330078125
2010-07-22,83.8279037475586,10322.2998046875,2245.889892578125
2010-07-23,84.55547332763672,10424.6201171875,2269.469970703125
2010-07-24,84.55547332763672,10424.6201171875,2269.469970703125
2010-07-25,84.55547332763672,10424.6201171875,2269.469970703125
2010-07-26,85.43619537353516,10525.4296875,2296.429931640625
2010-07-27,85.42851257324219,10537.6904296875,2288.25
2010-07-28,84.87710571289062,10497.8798828125,2264.56005859375
2010-07-29,84.46356964111328,10467.16015625,2251.68994140625
2010-07-30,84.44824981689453,10465.9404296875,2254.699951171875
2010-07-31,84.44824981689453,10465.9404296875,2254.699951171875
2010-08-01,84.44824981689453,10465.9404296875,2254.699951171875
2010-08-02,86.35517883300781,10674.3798828125,2295.360107421875
2010-08-03,85.94161987304688,10636.3798828125,2283.52001953125
2010-08-04,86.5160140991211,10680.4296875,2303.570068359375
2010-08-05,86.42407989501953,10674.98046875,2293.06005859375
2010-08-06,86.0718002319336,10653.5595703125,2288.469970703125
2010-08-07,86.0718002319336,10653.5595703125,2288.469970703125
2010-08-08,86.0718002319336,10653.5595703125,2288.469970703125
2010-08-09,86.53131103515625,10698.75,2305.68994140625
2010-08-10,86.06415557861328,10644.25,2277.169921875
2010-08-11,83.70539093017578,10378.830078125,2208.6298828125
2010-08-12,83.19229125976562,10319.9501953125,2190.27001953125
2010-08-13,82.94721984863281,10303.150390625,2173.47998046875
2010-08-14,82.94721984863281,10303.150390625,2173.47998046875
2010-08-15,82.94721984863281,10303.150390625,2173.47998046875
2010-08-16,82.908935546875,10302.009765625,2181.8701171875
2010-08-17,83.92749786376953,10405.849609375,2209.43994140625
2010-08-18,84.08065032958984,10415.5400390625,2215.699951171875
2010-08-19,82.6178970336914,10271.2099609375,2178.949951171875
2010-08-20,82.3498764038086,10213.6201171875,2179.760009765625
2010-08-21,82.3498764038086,10213.6201171875,2179.760009765625
2010-08-22,82.3498764038086,10213.6201171875,2179.760009765625
2010-08-23,82.03587341308594,10174.41015625,2159.6298828125
2010-08-24,80.81819152832031,10040.4501953125,2123.760009765625
2010-08-25,81.1321792602539,10060.0595703125,2141.5400390625
2010-08-26,80.58845520019531,9985.8095703125,2118.68994140625
2010-08-27,81.83677673339844,10150.650390625,2153.6298828125
2010-08-28,81.83677673339844,10150.650390625,2153.6298828125
2010-08-29,81.83677673339844,10150.650390625,2153.6298828125
2010-08-30,80.64973449707031,10009.73046875,2119.969970703125
2010-08-31,80.64973449707031,10014.7197265625,2114.030029296875
2010-09-01,83.06208038330078,10269.4697265625,2176.840087890625
2010-09-02,83.8355712890625,10320.099609375,2200.010009765625
2010-09-03,84.92306518554688,10447.9296875,2233.75
2010-09-04,84.92306518554688,10447.9296875,2233.75
2010-09-05,84.92306518554688,10447.9296875,2233.75
2010-09-06,84.92306518554688,10447.9296875,2233.75
2010-09-07,83.96577453613281,10340.6904296875,2208.889892578125
2010-09-08,84.55547332763672,10387.009765625,2228.8701171875
2010-09-09,84.946044921875,10415.240234375,2236.199951171875
2010-09-10,85.37491607666016,10462.76953125,2242.47998046875
2010-09-11,85.37491607666016,10462.76953125,2242.47998046875
2010-09-12,85.37491607666016,10462.76953125,2242.47998046875
2010-09-13,86.32454681396484,10544.1298828125,2285.7099609375
2010-09-14,86.27093505859375,10526.490234375,2289.77001953125
2010-09-15,86.60022735595703,10572.73046875,2301.320068359375
2010-09-16,86.57725524902344,10594.830078125,2303.25
2010-09-17,86.60960388183594,10607.849609375,2315.610107421875
2010-09-18,86.60960388183594,10607.849609375,2315.610107421875
2010-09-19,86.60960388183594,10607.849609375,2315.610107421875
2010-09-20,87.93384552001953,10753.6201171875,2355.830078125
2010-09-21,87.75675964355469,10761.0302734375,2349.35009765625
2010-09-22,87.32560729980469,10739.3095703125,2334.550048828125
2010-09-23,86.61727142333984,10662.419921875,2327.080078125
2010-09-24,88.40351867675781,10860.259765625,2381.219970703125
2010-09-25,88.40351867675781,10860.259765625,2381.219970703125
2010-09-26,88.40351867675781,10860.259765625,2381.219970703125
2010-09-27,87.9800796508789,10812.0400390625,2369.77001953125
2010-09-28,88.28803253173828,10858.1396484375,2379.590087890625
2010-09-29,88.1340560913086,10835.2802734375,2376.56005859375
2010-09-30,87.87227630615234,10788.0498046875,2368.6201171875
2010-10-01,88.24185180664062,10829.6796875,2370.75
2010-10-02,88.24185180664062,10829.6796875,2370.75
2010-10-03,88.24185180664062,10829.6796875,2370.75
2010-10-04,87.57971954345703,10751.26953125,2344.52001953125
2010-10-05,89.34285736083984,10944.7197265625,2399.830078125
2010-10-06,89.33515930175781,10967.650390625,2380.659912109375
2010-10-07,89.22734069824219,10948.580078125,2383.669921875
2010-10-08,89.7278060913086,11006.48046875,2401.909912109375
2010-10-09,89.7278060913086,11006.48046875,2401.909912109375
2010-10-10,89.7278060913086,11006.48046875,2401.909912109375
2010-10-11,89.81251525878906,11010.33984375,2402.330078125
2010-10-12,90.08968353271484,11020.400390625,2417.919921875
2010-10-13,90.79031372070312,11096.080078125,2441.22998046875
2010-10-14,90.43616485595703,11094.5703125,2435.3798828125
2010-10-15,90.62094116210938,11062.7802734375,2468.77001953125
2010-10-16,90.62094116210938,11062.7802734375,2468.77001953125
2010-10-17,90.62094116210938,11062.7802734375,2468.77001953125
2010-10-18,91.0675048828125,11143.6904296875,2480.659912109375
2010-10-19,89.87407684326172,10978.6201171875,2436.949951171875
2010-10-20,90.75182342529297,11107.9697265625,2457.389892578125
2010-10-21,90.95199584960938,11146.5703125,2459.669921875
2010-10-22,91.12136840820312,11132.5595703125,2479.389892578125
2010-10-23,91.12136840820312,11132.5595703125,2479.389892578125
2010-10-24,91.12136840820312,11132.5595703125,2479.389892578125
2010-10-25,91.39087677001953,11164.0498046875,2490.85009765625
2010-10-26,91.40624237060547,11169.4599609375,2497.2900390625
2010-10-27,91.14450073242188,11126.2802734375,2503.260009765625
2010-10-28,91.15989685058594,11113.9501953125,2507.3701171875
2010-10-29,91.2291488647461,11118.490234375,2507.409912109375
2010-10-30,91.2291488647461,11118.490234375,2507.409912109375
2010-10-31,91.2291488647461,11118.490234375,2507.409912109375
2010-11-01,91.25994873046875,11124.6201171875,2504.840087890625
2010-11-02,91.98371124267578,11188.7197265625,2533.52001953125
2010-11-03,92.35328674316406,11215.1298828125,2540.27001953125
2010-11-04,94.13180541992188,11434.83984375,2577.340087890625
2010-11-05,94.48601531982422,11444.080078125,2578.97998046875
2010-11-06,94.48601531982422,11444.080078125,2578.97998046875
2010-11-07,94.48601531982422,11444.080078125,2578.97998046875
2010-11-08,94.30889892578125,11406.83984375,2580.050048828125
2010-11-09,93.63135528564453,11346.75,2562.97998046875
2010-11-10,94.00863647460938,11357.0400390625,2578.780029296875
2010-11-11,93.65444946289062,11283.099609375,2555.52001953125
2010-11-12,92.54574584960938,11192.580078125,2518.2099609375
2010-11-13,92.54574584960938,11192.580078125,2518.2099609375
2010-11-14,92.54574584960938,11192.580078125,2518.2099609375
2010-11-15,92.41487884521484,11201.9697265625,2513.820068359375
2010-11-16,90.97511291503906,11023.5,2469.840087890625
2010-11-17,91.02131652832031,11007.8798828125,2476.010009765625
2010-11-18,92.36099243164062,11181.23046875,2514.39990234375
2010-11-19,92.61506652832031,11203.5498046875,2518.1201171875
2010-11-20,92.61506652832031,11203.5498046875,2518.1201171875
2010-11-21,92.61506652832031,11203.5498046875,2518.1201171875
2010-11-22,92.5380859375,11178.580078125,2532.02001953125
2010-11-23,91.19841766357422,11036.3701171875,2494.949951171875
2010-11-24,92.54574584960938,11187.2802734375,2543.1201171875
2010-11-25,92.54574584960938,11187.2802734375,2543.1201171875
2010-11-26,91.46788024902344,11091.8701171875,2534.56005859375
2010-11-27,91.46788024902344,11091.8701171875,2534.56005859375
2010-11-28,91.46788024902344,11091.8701171875,2534.56005859375
2010-11-29,91.74504852294922,11052.490234375,2525.219970703125
2010-11-30,91.2291488647461,11006.01953125,2498.22998046875
2010-12-01,93.16940307617188,11255.7802734375,2549.429931640625
2010-12-02,94.36280059814453,11362.41015625,2579.35009765625
2010-12-03,94.61685180664062,11382.08984375,2591.4599609375
2010-12-04,94.61685180664062,11382.08984375,2591.4599609375
2010-12-05,94.61685180664062,11382.08984375,2591.4599609375
2010-12-06,94.51677703857422,11362.1904296875,2594.919921875
2010-12-07,94.57067108154297,11359.16015625,2598.489990234375
2010-12-08,94.91712951660156,11372.48046875,2609.159912109375
2010-12-09,95.2867660522461,11370.0595703125,2616.669921875
2010-12-10,95.8410873413086,11410.3203125,2637.5400390625
2010-12-11,95.8410873413086,11410.3203125,2637.5400390625
2010-12-12,95.8410873413086,11410.3203125,2637.5400390625
2010-12-13,95.90262603759766,11428.5595703125,2624.909912109375
2010-12-14,95.98736572265625,11476.5400390625,2627.719970703125
2010-12-15,95.5484848022461,11457.4697265625,2617.219970703125
2010-12-16,96.10283660888672,11499.25,2637.31005859375
2010-12-17,96.2057876586914,11491.91015625,2642.969970703125
2010-12-18,96.2057876586914,11491.91015625,2642.969970703125
2010-12-19,96.2057876586914,11491.91015625,2642.969970703125
2010-12-20,96.43798065185547,11478.1298828125,2649.56005859375
2010-12-21,97.04945373535156,11533.16015625,2667.610107421875
2010-12-22,97.35128784179688,11559.490234375,2671.47998046875
2010-12-23,97.21196746826172,11573.490234375,2665.60009765625
2010-12-24,97.21196746826172,11573.490234375,2665.60009765625
2010-12-25,97.21196746826172,11573.490234375,2665.60009765625
2010-12-26,97.21196746826172,11573.490234375,2665.60009765625
2010-12-27,97.25065612792969,11555.0302734375,2667.27001953125
2010-12-28,97.38999938964844,11575.5400390625,2662.8798828125
2010-12-29,97.45964813232422,11585.3798828125,2666.929931640625
2010-12-30,97.30481719970703,11569.7099609375,2662.97998046875
2010-12-31,97.32804870605469,11577.509765625,2652.8701171875
2011-01-01,97.32804870605469,11577.509765625,2652.8701171875
2011-01-02,97.32804870605469,11577.509765625,2652.8701171875
2011-01-03,98.33424377441406,11670.75,2691.52001953125
2011-01-04,98.28007507324219,11691.1796875,2681.25
2011-01-05,98.79090881347656,11722.8896484375,2702.199951171875
2011-01-06,98.59739685058594,11697.3095703125,2709.889892578125
2011-01-07,98.4039077758789,11674.759765625,2703.169921875
2011-01-08,98.4039077758789,11674.759765625,2703.169921875
2011-01-09,98.4039077758789,11674.759765625,2703.169921875
2011-01-10,98.28007507324219,11637.4501953125,2707.800048828125
2011-01-11,98.62834930419922,11671.8798828125,2716.830078125
2011-01-12,99.51839447021484,11755.4404296875,2737.330078125
2011-01-13,99.35588836669922,11731.900390625,2735.2900390625
2011-01-14,100.0757064819336,11787.3798828125,2755.300048828125
2011-01-15,100.0757064819336,11787.3798828125,2755.300048828125
2011-01-16,100.0757064819336,11787.3798828125,2755.300048828125
2011-01-17,100.0757064819336,11787.3798828125,2755.300048828125
2011-01-18,100.24598693847656,11837.9296875,2765.85009765625
2011-01-19,99.26300811767578,11825.2900390625,2725.360107421875
2011-01-20,99.13142395019531,11822.7998046875,2704.2900390625
2011-01-21,99.35588836669922,11871.83984375,2689.5400390625
2011-01-22,99.35588836669922,11871.83984375,2689.5400390625
2011-01-23,99.35588836669922,11871.83984375,2689.5400390625
2011-01-24,99.9208984375,11980.51953125,2717.550048828125
2011-01-25,99.97505950927734,11977.1904296875,2719.25
2011-01-26,100.36204528808594,11985.4404296875,2739.5
2011-01-27,100.6097412109375,11989.830078125,2755.280029296875
2011-01-28,98.8528060913086,11823.7001953125,2686.889892578125
2011-01-29,98.8528060913086,11823.7001953125,2686.889892578125
2011-01-30,98.8528060913086,11823.7001953125,2686.889892578125
2011-01-31,99.59581756591797,11891.9296875,2700.080078125
2011-02-01,101.19023132324219,12040.16015625,2751.18994140625
2011-02-02,100.99674224853516,12041.9697265625,2749.56005859375
2011-02-03,101.22115325927734,12062.259765625,2753.8798828125
2011-02-04,101.50758361816406,12092.150390625,2769.300048828125
2011-02-05,101.50758361816406,12092.150390625,2769.300048828125
2011-02-06,101.50758361816406,12092.150390625,2769.300048828125
2011-02-07,102.14220428466797,12161.6298828125,2783.989990234375
2011-02-08,102.60659790039062,12233.150390625,2797.050048828125
2011-02-09,102.37439727783203,12239.8896484375,2789.070068359375
2011-02-10,102.4131088256836,12229.2900390625,2790.449951171875
2011-02-11,103.02455139160156,12273.259765625,2809.43994140625
2011-02-12,103.02455139160156,12273.259765625,2809.43994140625
2011-02-13,103.02455139160156,12273.259765625,2809.43994140625
2011-02-14,103.27223205566406,12268.1904296875,2817.179931640625
2011-02-15,102.9471435546875,12226.6396484375,2804.35009765625
2011-02-16,103.59727478027344,12288.169921875,2825.56005859375
2011-02-17,103.90691375732422,12318.1396484375,2831.580078125
2011-02-18,104.12361145019531,12391.25,2833.949951171875
2011-02-19,104.12361145019531,12391.25,2833.949951171875
2011-02-20,104.12361145019531,12391.25,2833.949951171875
2011-02-21,104.12361145019531,12391.25,2833.949951171875
2011-02-22,102.03382873535156,12212.7900390625,2756.419921875
2011-02-23,101.40694427490234,12105.7802734375,2722.989990234375
2011-02-24,101.33727264404297,12068.5,2737.89990234375
2011-02-25,102.42085266113281,12130.4501953125,2781.050048828125
2011-02-26,102.42085266113281,12130.4501953125,2781.050048828125
2011-02-27,102.42085266113281,12130.4501953125,2781.050048828125
2011-02-28,103.0555191040039,12226.33984375,2782.27001953125
2011-03-01,101.33727264404297,12058.01953125,2737.409912109375
2011-03-02,101.55397033691406,12066.7998046875,2748.070068359375
2011-03-03,103.30318450927734,12258.2001953125,2798.739990234375
2011-03-04,102.52918243408203,12169.8798828125,2784.669921875
2011-03-05,102.52918243408203,12169.8798828125,2784.669921875
2011-03-06,102.52918243408203,12169.8798828125,2784.669921875
2011-03-07,101.72422790527344,12090.0302734375,2745.6298828125
2011-03-08,102.61434936523438,12214.3798828125,2765.77001953125
2011-03-09,102.46728515625,12213.08984375,2751.719970703125
2011-03-10,100.571044921875,11984.6103515625,2701.02001953125
2011-03-11,101.26763916015625,12044.400390625,2715.610107421875
2011-03-12,101.26763916015625,12044.400390625,2715.610107421875
2011-03-13,101.26763916015625,12044.400390625,2715.610107421875
2011-03-14,100.65620422363281,11993.16015625,2700.969970703125
2011-03-15,99.5029525756836,11855.419921875,2667.330078125
2011-03-16,97.6608657836914,11613.2998046875,2616.820068359375
2011-03-17,98.95341491699219,11774.58984375,2636.050048828125
2011-03-18,99.31332397460938,11858.51953125,2643.669921875
2011-03-19,99.31332397460938,11858.51953125,2643.669921875
2011-03-20,99.31332397460938,11858.51953125,2643.669921875
2011-03-21,100.85247039794922,12036.5302734375,2692.090087890625
2011-03-22,100.50263977050781,12018.6298828125,2683.8701171875
2011-03-23,100.79029083251953,12086.01953125,2698.300048828125
2011-03-24,101.75416564941406,12170.5595703125,2736.419921875
2011-03-25,102.06513214111328,12220.58984375,2743.06005859375
2011-03-26,102.06513214111328,12220.58984375,2743.06005859375
2011-03-27,102.06513214111328,12220.58984375,2743.06005859375
2011-03-28,101.81636810302734,12197.8798828125,2730.679931640625
2011-03-29,102.50045013427734,12279.009765625,2756.889892578125
2011-03-30,103.20782470703125,12350.6103515625,2776.7900390625
2011-03-31,103.06792449951172,12319.73046875,2781.070068359375
2011-04-01,103.50321197509766,12376.7197265625,2789.60009765625
2011-04-02,103.50321197509766,12376.7197265625,2789.60009765625
2011-04-03,103.50321197509766,12376.7197265625,2789.60009765625
2011-04-04,103.5887222290039,12400.0302734375,2789.18994140625
2011-04-05,103.57317352294922,12393.900390625,2791.18994140625
2011-04-06,103.89964294433594,12426.75,2799.820068359375
2011-04-07,103.63536071777344,12409.490234375,2796.139892578125
2011-04-08,103.27780151367188,12380.0498046875,2780.419921875
2011-04-09,103.27780151367188,12380.0498046875,2780.419921875
2011-04-10,103.27780151367188,12380.0498046875,2780.419921875
